Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0080K197 (N97),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N97,80 ±10%,,,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0100K197 (N97),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N97,100 ±10%,,,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_80_38_20_dg.pdf,B66375Q0150K197 (N97),Production,EPCOS,E DG,E 80/38/20DG,80.0,38.5,20.2,For general purpose,Mn-Zn,N97,150 ±10%,,,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_65_32_27.pdf,B66387G0000X197 (N97),Production,EPCOS,E(Large),E 65/32/27,65.0,32.8,27.4,Low Loss,Mn-Zn,N97,"7900 +30,-20%","6.3 (100mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_16_6_5.pdf,B66393G0000X197 (N97),Production,EPCOS,E(EE),E 16/6/5,16.0,5.8,4.7,Low Loss,Mn-Zn,N97,1250 ±25%,"0.24 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_54_28_19.pdf,B66395G0000X197 (N97),Production,EPCOS,E(ETD),ETD 54/28/19,54.5,27.8,19.3,Low Loss,Mn-Zn,N97,"4600 +30,-20%","2.6 (100mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/etd_59_31_22.pdf,B66397G0000X197 (N97),Production,EPCOS,E(ETD),ETD 59/31/22,59.8,31.2,22.1,Low Loss,Mn-Zn,N97,"5500 +30,-20%","4.5 (100mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_25_13_13.pdf,B66408G0000X197 (N97),Production,EPCOS,E(EV),EV 25/13/13,25.0,12.8,12.7,Low Loss,Mn-Zn,N97,"2600 +30,-20%","2.05 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/efd_10_5_3.pdf,B66411G0000X197 (N97),Production,EPCOS,E(EFD),EFD 10/5/3,10.5,5.2,2.7,Low Loss,Mn-Zn,N97,"470 +30,-20%","0.08 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413G0000X197 (N97),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,Low Loss,Mn-Zn,N97,"820 +30,-20%","0.23 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0050J197 (N97),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,Low Loss,Mn-Zn,N97,50 ±5%,(100°C),0.46,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0100K197 (N97),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,Low Loss,Mn-Zn,N97,100 ±10%,(100°C),0.17,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0125K197 (N97),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,Low Loss,Mn-Zn,N97,125 ±10%,(100°C),0.12,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413U0160L197 (N97),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,Low Loss,Mn-Zn,N97,160 ±15%,(100°C),0.08,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417G0000X197 (N97),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,Low Loss,Mn-Zn,N97,"1250 +30,-20%","0.8 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421G0000X197 (N97),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,Low Loss,Mn-Zn,N97,"2100 +30,-20%","1.5 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421U0160K197 (N97),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,Low Loss,Mn-Zn,N97,160 ±10%,,0.5,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423G0000X197 (N97),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,Low Loss,Mn-Zn,N97,"2150 +30,-20%","2.2 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_30_16_13.pdf,B66432G0000X197 (N97),Production,EPCOS,E(EV),EV 30/16/13,29.7,16.4,12.5,Low Loss,Mn-Zn,N97,"2900 +30,-20%","3 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_15_9_7.pdf,B66434G0000X197 (N97),Production,EPCOS,E(EV),EV 15/9/7,14.8,9.0,7.0,Low Loss,Mn-Zn,N97,1300 ±25%,"0.5 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_18_3_10.pdf,B66480G0000X197 (N97),Production,EPCOS,E(ER),ER 18/3/10,18.0,3.15,9.7,Low Loss,Mn-Zn,N97,2300 ±25%,"0.3 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_23_5_13.pdf,B66482G0000X197 (N97),Production,EPCOS,E(ER),ER 23/5/13,23.2,5.1,12.5,Low Loss,Mn-Zn,N97,3000 ±25%,"0.69 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_25_6_15.pdf,B66484G0000X197 (N97),Production,EPCOS,E(ER),ER 25/6/15,25.0,5.5,14.8,Low Loss,Mn-Zn,N97,4100 ±25%,"1.01 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_25_6_15.pdf,B66484U0400H197 (N97),Production,EPCOS,E(ER),ER 25/6/15,25.0,5.5,14.8,Low Loss,Mn-Zn,N97,400 ±12%,,0.2,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_32_5_21.pdf,B66501G0000X197 (N97),Production,EPCOS,E(ER),ER 32/5/21,29.7,5.1,21.0,Low Loss,Mn-Zn,N97,5000 ±25%,"2.2 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_13_6_6_15.pdf,B66536G0000X197 (N97),Production,EPCOS,E(EE),E 13/6/6.15,13.0,6.0,6.15,Low Loss,Mn-Zn,N97,"950 +30,-20%","0.32 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/ev_36_19_16.pdf,B66567G000X197 (N97),Production,EPCOS,E(EV),EV 36/19/16,36.3,19.5,16.2,Low Loss,Mn-Zn,N97,"3600 +30,-20%","5.8 (200mT, 100kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_120_71_40.pdf,B66614G0000X197 (N97),Production,EPCOS,E(Large),E 120/71/40,120.0,70.5,40.0,Low Loss,Mn-Zn,N97,"15000 +30,-20%","12 (100mT, 25kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_100_60_28.pdf,B66894G0000X197 (N97),Production,EPCOS,E(Large),E 100/60/28,100.3,59.4,27.5,Low Loss,Mn-Zn,N97,"6800 +30,-20%","4.4 (100mT, 25kHz, 100°C)",0.0,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_100_60_28_dg.pdf,B66894Y0080K197 (N97),Production,EPCOS,E DG,E 100/60/28DG,100.3,59.4,27.5,Low Loss,Mn-Zn,N97,80 ±10%,,,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_100_60_28_dg.pdf,B66894Y0100K197 (N97),Production,EPCOS,E DG,E 100/60/28DG,100.3,59.4,27.5,Low Loss,Mn-Zn,N97,100 ±10%,,,2300,410 (100°C),,230
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_14_5_6.pdf,B65513J0000R608 (PC200),Production,EPCOS,E(ER),ER 14.5/6,14.5,5.9,6.7,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"750 +30,-20%",,0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_9_5_5.pdf,B65523J0000R608 (PC200),Production,EPCOS,E(ER),ER 9.5/5,9.5,5.0,5.0,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"480 +30,-20%",,0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_11_5.pdf,B65525J0000R608 (PC200),Production,EPCOS,E(ER),ER 11/5,11.0,5.0,6.0,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"640 +30,-20%",,0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/efd_10_5_3.pdf,B66411G0000X608 (PC200),Production,EPCOS,E(EFD),EFD 10/5/3,10.5,5.2,2.7,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"250 +30,-20%",,0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_15_8_5.pdf,B66413G0000X608 (PC200),Production,EPCOS,E(EFD),EFD 15/8/5,15.0,7.5,4.65,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"370 +30,-20%","0.15 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_20_10_7.pdf,B66417G0000X608 (PC200),Production,EPCOS,E(EFD),EFD 20/10/7,20.0,10.0,6.65,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"560 +30,-20%","0.45 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_25_13_9.pdf,B66421G0000X608 (PC200),Production,EPCOS,E(EFD),EFD 25/13/9,25.0,12.5,9.1,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"900 +30,-20%","1.2 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/efd_30_15_9.pdf,B66423G0000X608 (PC200),Production,EPCOS,E(EFD),EFD 30/15/9,30.0,15.0,9.1,For High Frequency Switching Power Supplies,Mn-Zn,PC200,"830 +30,-20%","1.5 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_18_3_10.pdf,B66480G0000X608 (PC200),Production,EPCOS,E(ER),ER 18/3/10,18.0,3.15,9.7,For High Frequency Switching Power Supplies,Mn-Zn,PC200,1200 ±25%,"0.25 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_23_5_13.pdf,B66482G0000X608 (PC200),Production,EPCOS,E(ER),ER 23/5/13,23.2,5.1,12.5,For High Frequency Switching Power Supplies,Mn-Zn,PC200,1400 ±25%,"0.6 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_25_6_15.pdf,B66484G0000X608 (PC200),Production,EPCOS,E(ER),ER 25/6/15,25.0,5.5,14.8,For High Frequency Switching Power Supplies,Mn-Zn,PC200,1800 ±25%,"0.9 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_32_5_21.pdf,B66501G0000X608 (PC200),Production,EPCOS,E(ER),ER 32/5/21,29.7,5.1,21.0,For High Frequency Switching Power Supplies,Mn-Zn,PC200,2300 ±25%,"1.6 (50mT, 1MHz, 100°C)",0.0,800,410 (100°C),,280
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_10_0_6_00_4_00.pdf,B64290L0038X035 (T35),Production,EPCOS,Toroid(Toroid),R 10/6/4,10.0,6.0,4.0,EMI,Mn-Zn,T35,2460 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X035 (T35),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,EMI,Mn-Zn,T35,3060 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X035 (T35),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,EMI,Mn-Zn,T35,3870 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_9_53_4_75_3_17.pdf,B64290L0062X035 (T35),Production,EPCOS,Toroid(Toroid),R 9.53/4.75/3.17,9.53,4.75,3.17,EMI,Mn-Zn,T35,2650 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X035 (T35),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,EMI,Mn-Zn,T35,10700 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X035 (T35),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,EMI,Mn-Zn,T35,5400 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_0_10_4_5_30.pdf,B64290L0623X035 (T35),Production,EPCOS,Toroid(Toroid),R 15/10.4/5.3,15.0,10.4,5.3,EMI,Mn-Zn,T35,2330 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_6_14_7_9_20.pdf,B64290L0626X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.6/14.7/9.2,22.6,14.7,9.2,EMI,Mn-Zn,T35,4200 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_10_0.pdf,B64290L0631X035 (T35),Production,EPCOS,Toroid(Toroid),R 20/10/10,20.0,10.0,10.0,EMI,Mn-Zn,T35,7760 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_6_35.pdf,B64290L0638X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/6.35,22.1,13.7,6.35,EMI,Mn-Zn,T35,3200 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_13_3_8_30_5_00.pdf,B64290L0644X035 (T35),Production,EPCOS,Toroid(Toroid),R 13.3/8.3/5,13.3,8.3,5.0,EMI,Mn-Zn,T35,2830 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_12_5.pdf,B64290L0651X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/12.5,22.1,13.7,12.5,EMI,Mn-Zn,T35,6000 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_17_0_10_7_6_80.pdf,B64290L0652X035 (T35),Production,EPCOS,Toroid(Toroid),R 17/10.7/6.8,17.0,10.7,6.8,EMI,Mn-Zn,T35,3770 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_14_0_9_00_5_00.pdf,B64290L0658X035 (T35),Production,EPCOS,Toroid(Toroid),R 14/9/5,14.0,9.0,5.0,EMI,Mn-Zn,T35,2650 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_40_0_24_0_16_0.pdf,B64290L0659X035 (T35),Production,EPCOS,Toroid(Toroid),R 40/24/16,40.0,24.0,16.0,EMI,Mn-Zn,T35,8200 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_18_4_5_90_5_90.pdf,B64290L0697X035 (T35),Production,EPCOS,Toroid(Toroid),R 18.4/5.9/5.9,18.4,5.9,5.9,EMI,Mn-Zn,T35,8020 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_63_0_38_0_25_0.pdf,B64290L0699X035 (T35),Production,EPCOS,Toroid(Toroid),R 63/38/25,63.0,38.0,25.0,EMI,Mn-Zn,T35,12600 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_15_0.pdf,B64290L0710X035 (T35),Production,EPCOS,Toroid(Toroid),R 20/10/15,20.0,10.0,15.0,EMI,Mn-Zn,T35,10800 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_7_90.pdf,B64290L0719X035 (T35),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/7.9,22.1,13.7,7.9,EMI,Mn-Zn,T35,4000 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_90_6_35.pdf,B64290L0742X035 (T35),Production,EPCOS,Toroid(Toroid),R 12.7/7.9/6.35,12.7,7.9,6.35,EMI,Mn-Zn,T35,3620 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_8_8_90_4_70.pdf,B64290L0743X035 (T35),Production,EPCOS,Toroid(Toroid),R 15.8/8.9/4.7,15.8,8.9,4.7,EMI,Mn-Zn,T35,3240 ±25%,,0.0,6000,270 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_41_8_26_2_12_5.pdf,B64290L0022X037 (T37),Production,EPCOS,Toroid(Toroid),R 41.8/26.2/12.5,41.8,26.2,12.5,EMI,Mn-Zn,T37,7000 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_10_0_6_00_4_00.pdf,B64290L0038X037 (T37),Production,EPCOS,Toroid(Toroid),R 10/6/4,10.0,6.0,4.0,EMI,Mn-Zn,T37,2660 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_17_6.pdf,B64290L0040X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/17.6,58.3,40.8,17.6,EMI,Mn-Zn,T37,7160 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_20_2.pdf,B64290L0042X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/20.2,58.3,40.8,20.2,EMI,Mn-Zn,T37,8000 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_32_0_18_0.pdf,B64290L0043X037 (T37),Production,EPCOS,Toroid(Toroid),R 58.3/32/18,58.3,32.0,18.0,EMI,Mn-Zn,T37,13000 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X037 (T37),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,EMI,Mn-Zn,T37,3320 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X037 (T37),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,EMI,Mn-Zn,T37,4190 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_12_5.pdf,B64290L0048X037 (T37),Production,EPCOS,Toroid(Toroid),R 34/20.5/12.5,34.0,20.5,12.5,EMI,Mn-Zn,T37,7600 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_10_0.pdf,B64290L0058X037 (T37),Production,EPCOS,Toroid(Toroid),R 34/20.5/10,34.0,20.5,10.0,EMI,Mn-Zn,T37,6100 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_50_0_30_0_20_0.pdf,B64290L0082X037 (T37),Production,EPCOS,Toroid(Toroid),R 50/30/20,50.0,30.0,20.0,EMI,Mn-Zn,T37,12000 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_15_0.pdf,B64290L0615X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/15,25.3,14.8,15.0,EMI,Mn-Zn,T37,10460 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,EMI,Mn-Zn,T37,13800 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X037 (T37),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,EMI,Mn-Zn,T37,6970 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_0_10_4_5_30.pdf,B64290L0623X037 (T37),Production,EPCOS,Toroid(Toroid),R 15/10.4/5.3,15.0,10.4,5.3,EMI,Mn-Zn,T37,2520 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_6_14_7_9_20.pdf,B64290L0626X037 (T37),Production,EPCOS,Toroid(Toroid),R 22.6/14.7/9.2,22.6,14.7,9.2,EMI,Mn-Zn,T37,5170 ±25%,,0.0,6500,240 (100°C),,130
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_10_0.pdf,B64290L0631X037 (T37),Production,EPCOS,Toroid(Toroid),R 20/10/10,20.0,10.0,10.0,EMI,Mn-Zn,T37,8400 ±25%,,0.0,6500,240 (100°C),,130
