Catalog / Data Sheet,Part No.,Status,Brand,Core Shape,Size (IEC62317) A x B x C,Dimm. A,Dimm. B,Dimm. C,Feature,Ferrite Material,Material Name,AL Value / (nH / N²),Core Loss / (W / set),Air Gap / mm,Initial Permeability μi,Saturation Magnetic Flux Density Bs / mT,Relative Loss Factor (Max.) (tanδ / μi) 10⁻⁶,Curie Temperature Tc(Min.) / °C,material_name,core_shape,A_L_clean,A_L_H_per_turn2,B_s_clean,B_s_T,gap_clean,gap_m,mu_i,Sigma_l_over_A_mm_inv,le_m,Ae_m2,Ve_m3
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_10_0_6_00_4_00.pdf,B64290L0038X087 (N87),Production,EPCOS,Toroid(Toroid),R 10/6/4,10.0,6.0,4.0,For general purpose,Mn-Zn,N87,900 ±25%,"0.1 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),900,9.000000000000001e-07,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_17_6.pdf,B64290L0040X087 (N87),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/17.6,58.3,40.8,17.6,For general purpose,Mn-Zn,N87,2760 ±25%,"14.5 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2760,2.7600000000000003e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_40_8_20_2.pdf,B64290L0042X087 (N87),Production,EPCOS,Toroid(Toroid),R 58.3/40.8/20.2,58.3,40.8,20.2,For general purpose,Mn-Zn,N87,3200 ±25%,"16.6 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3200,3.2000000000000003e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_58_3_32_0_18_0.pdf,B64290L0043X087 (N87),Production,EPCOS,Toroid(Toroid),R 58.3/32/18,58.3,32.0,18.0,For general purpose,Mn-Zn,N87,4800 ±25%,"19 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),4800,4.800000000000001e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_50_5_00.pdf,B64290L0044X087 (N87),Production,EPCOS,Toroid(Toroid),R 12.5/7.5/5,12.5,7.5,5.0,For general purpose,Mn-Zn,N87,1120 ±25%,"0.23 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1120,1.12e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_16_0_9_60_6_30.pdf,B64290L0045X087 (N87),Production,EPCOS,Toroid(Toroid),R 16/9.6/6.3,16.0,9.6,6.3,For general purpose,Mn-Zn,N87,1420 ±25%,"0.45 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1420,1.4200000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_12_5.pdf,B64290L0048X087 (N87),Production,EPCOS,Toroid(Toroid),R 34/20.5/12.5,34.0,20.5,12.5,For general purpose,Mn-Zn,N87,2790 ±25%,"4.2 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2790,2.79e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_34_0_20_5_10_0.pdf,B64290L0058X087 (N87),Production,EPCOS,Toroid(Toroid),R 34/20.5/10,34.0,20.5,10.0,For general purpose,Mn-Zn,N87,2230 ±25%,"3.4 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2230,2.2300000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_9_53_4_75_3_17.pdf,B64290L0062X087 (N87),Production,EPCOS,Toroid(Toroid),R 9.53/4.75/3.17,9.53,4.75,3.17,For general purpose,Mn-Zn,N87,970 ±25%,,0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),970,9.7e-07,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_50_0_30_0_20_0.pdf,B64290L0082X087 (N87),Production,EPCOS,Toroid(Toroid),R 50/30/20,50.0,30.0,20.0,For general purpose,Mn-Zn,N87,4460 ±25%,"14.2 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),4460,4.4600000000000005e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_102_65_8_15_0.pdf,B64290L0084X087 (N87),Production,EPCOS,Toroid(Toroid),R 102/65.8/15,102.0,65.8,15.0,For general purpose,Mn-Zn,N87,2880 ±25%,"7.8 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2880,2.8800000000000004e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_15_0.pdf,B64290L0615X087 (N87),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/15,25.3,14.8,15.0,For general purpose,Mn-Zn,N87,3500 ±30%,"3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3500,3.5000000000000004e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_20_0.pdf,B64290L0616X087 (N87),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/20,25.3,14.8,20.0,For general purpose,Mn-Zn,N87,4680 ±25%,"4.1 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),4680,4.68e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_25_3_14_8_10_0.pdf,B64290L0618X087 (N87),Production,EPCOS,Toroid(Toroid),R 25.3/14.8/10,25.3,14.8,10.0,For general purpose,Mn-Zn,N87,2360 ±25%,"2 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2360,2.3600000000000003e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_0_10_4_5_30.pdf,B64290L0623X087 (N87),Production,EPCOS,Toroid(Toroid),R 15/10.4/5.3,15.0,10.4,5.3,For general purpose,Mn-Zn,N87,850 ±25%,"0.3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),850,8.5e-07,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_6_14_7_9_20.pdf,B64290L0626X087 (N87),Production,EPCOS,Toroid(Toroid),R 22.6/14.7/9.2,22.6,14.7,9.2,For general purpose,Mn-Zn,N87,1740 ±25%,"1.25 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1740,1.74e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_10_0.pdf,B64290L0631X087 (N87),Production,EPCOS,Toroid(Toroid),R 20/10/10,20.0,10.0,10.0,For general purpose,Mn-Zn,N87,3000 ±25%,"1.3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3000,3e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_6_35.pdf,B64290L0638X087 (N87),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/6.35,22.1,13.7,6.35,For general purpose,Mn-Zn,N87,1340 ±25%,"0.85 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1340,1.34e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_13_3_8_30_5_00.pdf,B64290L0644X087 (N87),Production,EPCOS,Toroid(Toroid),R 13.3/8.3/5,13.3,8.3,5.0,For general purpose,Mn-Zn,N87,1040 ±25%,"0.24 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1040,1.04e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_29_5_19_0_14_9.pdf,B64290L0647X087 (N87),Production,EPCOS,Toroid(Toroid),R 29.5/19/14.9,29.5,19.0,14.9,For general purpose,Mn-Zn,N87,2880 ±25%,"2.95 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2880,2.8800000000000004e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_12_5.pdf,B64290L0651X087 (N87),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/12.5,22.1,13.7,12.5,For general purpose,Mn-Zn,N87,2630 ±25%,"1.75 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2630,2.6300000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_17_0_10_7_6_80.pdf,B64290L0652X087 (N87),Production,EPCOS,Toroid(Toroid),R 17/10.7/6.8,17.0,10.7,6.8,For general purpose,Mn-Zn,N87,1390 ±25%,"0.55 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1390,1.39e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_30_5_20_0_12_5.pdf,B64290L0657X087 (N87),Production,EPCOS,Toroid(Toroid),R 30.5/20/12.5,30.5,20.0,12.5,For general purpose,Mn-Zn,N87,2320 ±25%,"2.65 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2320,2.3200000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_14_0_9_00_5_00.pdf,B64290L0658X087 (N87),Production,EPCOS,Toroid(Toroid),R 14/9/5,14.0,9.0,5.0,For general purpose,Mn-Zn,N87,970 ±25%,"0.25 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),970,9.7e-07,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_40_0_24_0_16_0.pdf,B64290L0659X087 (N87),Production,EPCOS,Toroid(Toroid),R 40/24/16,40.0,24.0,16.0,For general purpose,Mn-Zn,N87,3590 ±25%,"7.6 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3590,3.5900000000000004e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_38_1_19_05_12_7.pdf,B64290L0668X087 (N87),Production,EPCOS,Toroid(Toroid),R 38.1/19.05/12.7,38.1,19.05,12.7,For general purpose,Mn-Zn,N87,3870 ±25%,"6.5 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3870,3.87e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_36_0_23_0_15_0.pdf,B64290L0674X087 (N87),Production,EPCOS,Toroid(Toroid),R 36/23/15,36.0,23.0,15.0,For general purpose,Mn-Zn,N87,2940 ±25%,"5.4 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2940,2.9400000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_68_0_48_0_13_0.pdf,B64290L0696X087 (N87),Production,EPCOS,Toroid(Toroid),R 68/48/13,68.0,48.0,13.0,For general purpose,Mn-Zn,N87,1990 ±25%,"13 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1990,1.99e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_18_4_5_90_5_90.pdf,B64290L0697X087 (N87),Production,EPCOS,Toroid(Toroid),R 18.4/5.9/5.9,18.4,5.9,5.9,For general purpose,Mn-Zn,N87,2950 ±25%,"0.82 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2950,2.95e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_63_0_38_0_25_0.pdf,B64290L0699X087 (N87),Production,EPCOS,Toroid(Toroid),R 63/38/25,63.0,38.0,25.0,For general purpose,Mn-Zn,N87,5000 ±25%,"5.2 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),5000,5e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_140_103_25_0.pdf,B64290L0705X087 (N87),Production,EPCOS,Toroid(Toroid),R 140/103/25,140.0,103.0,25.0,For general purpose,Mn-Zn,N87,3400 ±25%,"20 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),3400,3.4e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_20_0_10_0_15_0.pdf,B64290L0710X087 (N87),Production,EPCOS,Toroid(Toroid),R 20/10/15,20.0,10.0,15.0,For general purpose,Mn-Zn,N87,4500 ±25%,"2 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),4500,4.5e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_22_1_13_7_7_90.pdf,B64290L0719X087 (N87),Production,EPCOS,Toroid(Toroid),R 22.1/13.7/7.9,22.1,13.7,7.9,For general purpose,Mn-Zn,N87,1660 ±25%,"1.05 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1660,1.6600000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_87_0_54_3_13_5.pdf,B64290L0730X087 (N87),Production,EPCOS,Toroid(Toroid),R 87/54.3/13.5,87.0,54.3,13.5,For general purpose,Mn-Zn,N87,2790 ±25%,"5 (100mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),2790,2.79e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_12_5_7_90_6_35.pdf,B64290L0742X087 (N87),Production,EPCOS,Toroid(Toroid),R 12.7/7.9/6.35,12.7,7.9,6.35,For general purpose,Mn-Zn,N87,1330 ±25%,"0.3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1330,1.3300000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_15_8_8_90_4_70.pdf,B64290L0743X087 (N87),Production,EPCOS,Toroid(Toroid),R 15.8/8.9/4.7,15.8,8.9,4.7,For general purpose,Mn-Zn,N87,1190 ±25%,"0.37 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1190,1.19e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_6_30_3_80_2_50.pdf,B64290P0037X087 (N87),Production,EPCOS,Toroid(Toroid),R 6.3/3.8/2.5,6.3,3.8,2.5,For general purpose,Mn-Zn,N87,560 ±25%,,0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),560,5.6e-07,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/r_8_00_4_00_4_00.pdf,B64290P0751X087 (N87),Production,EPCOS,Toroid(Toroid),R 8/4/4,8.0,4.0,4.0,For general purpose,Mn-Zn,N87,1200 ±25%,"0.084 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,Toroid(Toroid),1200,1.2000000000000002e-06,390,0.39,0.0,0.0,2200,,,,
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_14_5_6.pdf,B65513J0000R087 (N87),Production,EPCOS,E(ER),ER 14.5/6,14.5,5.9,6.7,For general purpose,Mn-Zn,N87,"1500 +30,-20%",,0.0,2200,390 (100°C),,210,N87,E(ER),1500,1.5e-06,390,0.39,0.0,0.0,2200,,0.019,1.76e-05,3.34e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/er_14_5_6.pdf,B65513J0100A087 (N87),Production,EPCOS,E(ER),ER 14.5/6,14.5,5.9,6.7,For general purpose,Mn-Zn,N87,100 ±3%,,0.21,2200,390 (100°C),,210,N87,E(ER),100,1.0000000000000001e-07,390,0.39,0.21,0.00021,2200,,0.019,1.76e-05,3.34e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_9_5_5.pdf,B65523J0000R087 (N87),Production,EPCOS,E(ER),ER 9.5/5,9.5,5.0,5.0,For general purpose,Mn-Zn,N87,"800 +30,-20%",,0.0,2200,390 (100°C),,210,N87,E(ER),800,8.000000000000001e-07,390,0.39,0.0,0.0,2200,,0.0136,8.81e-06,1.2000000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_9_5_5.pdf,B65523J0100J087 (N87),Production,EPCOS,E(ER),ER 9.5/5,9.5,5.0,5.0,For general purpose,Mn-Zn,N87,100 ±5%,,0.14,2200,390 (100°C),,210,N87,E(ER),100,1.0000000000000001e-07,390,0.39,0.14,0.00014000000000000001,2200,,0.0136,8.81e-06,1.2000000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_9_5_5.pdf,B65523J0400K087 (N87),Production,EPCOS,E(ER),ER 9.5/5,9.5,5.0,5.0,For general purpose,Mn-Zn,N87,400 ±10%,,0.02,2200,390 (100°C),,210,N87,E(ER),400,4.0000000000000003e-07,390,0.39,0.02,2e-05,2200,,0.0136,8.81e-06,1.2000000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_11_5.pdf,B65525J0000R087 (N87),Production,EPCOS,E(ER),ER 11/5,11.0,5.0,6.0,For general purpose,Mn-Zn,N87,"1200 +30,-20%",,0.0,2200,390 (100°C),,210,N87,E(ER),1200,1.2000000000000002e-06,390,0.39,0.0,0.0,2200,,0.0141,1.24e-05,1.7400000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_11_5.pdf,B65525J0100A087 (N87),Production,EPCOS,E(ER),ER 11/5,11.0,5.0,6.0,For general purpose,Mn-Zn,N87,100 ±3%,,0.14,2200,390 (100°C),,210,N87,E(ER),100,1.0000000000000001e-07,390,0.39,0.14,0.00014000000000000001,2200,,0.0141,1.24e-05,1.7400000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/er_11_5.pdf,B65525J0160A087 (N87),Production,EPCOS,E(ER),ER 11/5,11.0,5.0,6.0,For general purpose,Mn-Zn,N87,160 ±3%,,0.08,2200,390 (100°C),,210,N87,E(ER),160,1.6e-07,390,0.39,0.08,8e-05,2200,,0.0141,1.24e-05,1.7400000000000002e-07
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_160_80_40.pdf,B66008G0000X187 (N87),Production,EPCOS,E(Large),E 160/80/40,160.0,80.0,40.0,For general purpose,Mn-Zn,N87,"10700 +30,-20%","12.5 (100mT, 25kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(Large),10700,1.0700000000000001e-05,390,0.39,0.0,0.0,2200,,0.381,0.00164,0.0006239300000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_140_68_40.pdf,B66029G0000X187 (N87),Production,EPCOS,E(Large),E 140/68/40,140.0,68.0,40.0,For general purpose,Mn-Zn,N87,"12200 +30,-20%","10 (100mT, 25kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(Large),12200,1.22e-05,390,0.39,0.0,0.0,2200,,0.315,0.0015849999999999998,0.0005000450000000001
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_130_64_40.pdf,B66036G0000X187 (N87),Production,EPCOS,E(Large),E 130/64/40,130.0,64.0,40.0,For general purpose,Mn-Zn,N87,"12700 +30,-20%","9.2 (100mT, 25kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(Large),12700,1.27e-05,390,0.39,0.0,0.0,2200,,0.29,0.00158,0.0004582
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_32_16_9.pdf,B66229G0000X187 (N87),Production,EPCOS,E(EE),E 32/16/9,32.0,16.4,9.5,For general purpose,Mn-Zn,N87,"2300 +30,-20%","3 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(EE),2300,2.3e-06,390,0.39,0.0,0.0,2200,,0.074,8.3e-05,6.1400000000000005e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_32_16_9.pdf,B66229G0500X187 (N87),Production,EPCOS,E(EE),E 32/16/9,32.0,16.4,9.5,For general purpose,Mn-Zn,N87,244 Nom.,,0.5,2200,390 (100°C),,210,N87,E(EE),244,2.44e-07,390,0.39,0.5,0.0005,2200,,0.074,8.3e-05,6.1400000000000005e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_32_16_9.pdf,B66229G1000X187 (N87),Production,EPCOS,E(EE),E 32/16/9,32.0,16.4,9.5,For general purpose,Mn-Zn,N87,145 Nom.,,1.0,2200,390 (100°C),,210,N87,E(EE),145,1.4500000000000001e-07,390,0.39,1.0,0.001,2200,,0.074,8.3e-05,6.1400000000000005e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_9_dg.pdf,B66229Q0060K187 (N87),Production,EPCOS,E DG,E 32/16/9DG,32.0,16.4,9.5,For general purpose,Mn-Zn,N87,60 ±10%,,,2200,390 (100°C),,210,N87,E DG,60,6.000000000000001e-08,390,0.39,,,2200,,0.074,8.3e-05,6.1400000000000005e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_9_dg.pdf,B66229Q0120K187 (N87),Production,EPCOS,E DG,E 32/16/9DG,32.0,16.4,9.5,For general purpose,Mn-Zn,N87,120 ±10%,,,2200,390 (100°C),,210,N87,E DG,120,1.2000000000000002e-07,390,0.39,,,2200,,0.074,8.3e-05,6.1400000000000005e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_11.pdf,B66233G0000X187 (N87),Production,EPCOS,E(EE),E 32/16/11,32.0,16.4,11.0,For general purpose,Mn-Zn,N87,"2900 +30,-20%","3.7 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(EE),2900,2.9e-06,390,0.39,0.0,0.0,2200,,0.074,9.7e-05,7.187000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_11_dg.pdf,B66233Q0100K187 (N87),Production,EPCOS,E DG,E 32/16/11DG,32.0,16.4,11.0,For general purpose,Mn-Zn,N87,100 ±10%,,,2200,390 (100°C),,210,N87,E DG,100,1.0000000000000001e-07,390,0.39,,,2200,,0.074,9.7e-05,7.187000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-core/data_sheet/80/db/fer/e_32_16_11_dg.pdf,B66233Q0150K187 (N87),Production,EPCOS,E DG,E 32/16/11DG,32.0,16.4,11.0,For general purpose,Mn-Zn,N87,150 ±10%,,,2200,390 (100°C),,210,N87,E DG,150,1.5000000000000002e-07,390,0.39,,,2200,,0.074,9.7e-05,7.187000000000001e-06
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_6_3.pdf,B66300G0000X187 (N87),Production,EPCOS,E(EE),E 6.3,6.3,2.9,2.0,For general purpose,Mn-Zn,N87,"380 +30,-20%",,0.0,2200,390 (100°C),,210,N87,E(EE),380,3.8e-07,390,0.39,0.0,0.0,2200,,0.012199999999999999,3.2999999999999997e-06,4.03e-08
https://product.tdk.com/system/files/dam/doc/product/ferrite/ferrite/ferrite-acc/data_sheet/80/db/fer/e_8_8.pdf,B66302G0000X187 (N87),Production,EPCOS,E(EE),E 8.8,9.0,4.1,2.0,For general purpose,Mn-Zn,N87,"550 +30,-20%","0.035 (200mT, 100kHz, 100°C)",0.0,2200,390 (100°C),,210,N87,E(EE),550,5.5e-07,390,0.39,0.0,0.0,2200,,0.0155,4.9999999999999996e-06,7.800000000000001e-08
